image_path,label
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025708.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028447.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024686.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033228.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00477.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025487.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025197.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00938.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032545.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029208.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032588.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033303.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033867.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025322.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030699.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029944.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033991.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033633.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030143.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032133.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034018.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00110.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00542.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032619.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032812.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025534.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027860.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033771.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033380.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029457.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033344.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034059.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032722.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030461.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00489.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032308.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025760.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033673.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029002.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031291.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032020.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026775.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025283.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025372.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032067.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027977.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033954.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029237.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00780.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031948.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025492.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027294.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027388.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00517.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027616.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031957.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027204.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025023.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032920.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028365.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029958.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032982.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025577.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030351.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033400.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029055.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029960.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025649.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028372.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031426.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032643.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024326.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026421.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033118.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00734.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032874.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026874.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024729.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024349.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028768.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031923.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024983.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030660.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025098.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00760.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029527.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029405.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028396.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024545.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025082.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027848.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032555.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028791.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029879.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025979.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028467.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00100.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028575.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027737.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031237.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026188.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032065.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025609.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00630.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029665.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032780.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026593.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031651.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029330.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027049.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028949.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033924.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033889.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031200.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028260.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031906.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00924.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029704.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024970.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030628.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027408.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028967.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032911.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027056.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027400.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00143.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030814.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027938.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034218.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028738.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028867.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028002.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027247.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025361.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031694.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025824.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00494.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032596.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026110.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00454.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025339.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032717.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028933.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029349.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025511.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026907.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028081.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024910.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00783.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026428.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028391.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00706.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031704.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028225.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028732.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029407.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024394.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024749.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025703.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0032515.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028487.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0029915.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024667.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026821.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028403.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0029304.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0030632.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033028.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0025811.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027051.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027783.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024942.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031831.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031986.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034027.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00315.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0026514.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0031593.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0033190.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027686.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0024327.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028842.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_2/ISIC_0034055.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027764.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0028750.jpg,0
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/synthetic/generated_malign/synth_malign_00589.jpg,1
/Users/suleymanmini/Desktop/cilt kanseri/cilt-kanseri-teshisi-bitirme/data/raw/HAM10000_images_part_1/ISIC_0027915.jpg,1
